Instellation,P_background (bar),P_H2O (bar),P_CO2 (bar),Surface Albedo,Bond Albedo,Recirculation Factor,Surface Temperature (K)
0.6,1.0,0.1,0.0001,0.05,0.3,0.25,273.03390306858637
0.6,1.0,0.1,1.0,0.05,0.3,0.25,321.3447631957773
0.6,1.0,1.0,1e-05,0.05,0.3,0.25,313.4225729342698
0.6,1.0,1.0,1e-06,0.05,0.3,0.25,312.68725962323674
0.6,1.0,1.0,0.01,0.05,0.3,0.25,329.1594836299646
0.6,1.0,0.1,10.0,0.05,0.3,0.25,354.9131039123151
0.6,1.0,1.0,0.0001,0.05,0.3,0.25,315.6493047595777
0.6,1.0,0.1,0.001,0.05,0.3,0.25,277.5668451814989
0.6,1.0,0.1,0.1,0.05,0.3,0.25,298.0899725815532
0.6,1.0,0.1,0.01,0.05,0.3,0.25,283.9591866617986
