Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),P_CO2 (Pa),P_H2O (Pa),Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_31,136.0,M5,6371000,5.972e+24,110000.01,0.01,10000.0,0.175,0.666,True,0.77,False,0,True,True,237.148,Success
run_24,136.0,M5,6371000,5.972e+24,100100.01,0.01,100.0,0.7,0.666,True,0.77,False,0,True,True,207.15,Success
run_34,136.0,M5,6371000,5.972e+24,110000.01,0.01,10000.0,0.7,0.666,True,0.77,False,0,True,True,229.559,Success
run_33,136.0,M5,6371000,5.972e+24,110000.01,0.01,10000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,232.655,Success
run_32,136.0,M5,6371000,5.972e+24,110000.01,0.01,10000.0,0.35,0.666,True,0.77,False,0,True,True,235.1,Success
run_29,136.0,M5,6371000,5.972e+24,101000.01,0.01,1000.0,0.7,0.666,True,0.77,False,0,True,True,218.735,Success
run_37,136.0,M5,6371000,5.972e+24,200000.01,0.01,100000.0,0.35,0.666,True,0.77,False,0,True,True,252.211,Success
run_35,136.0,M5,6371000,5.972e+24,200000.01,0.01,100000.0,0.0,0.666,True,0.77,False,0,True,True,260.851,Success
run_36,136.0,M5,6371000,5.972e+24,200000.01,0.01,100000.0,0.175,0.666,True,0.77,False,0,True,True,256.568,Success
run_38,136.0,M5,6371000,5.972e+24,200000.01,0.01,100000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,247.628,Success
run_39,136.0,M5,6371000,5.972e+24,200000.01,0.01,100000.0,0.7,0.666,True,0.77,False,0,True,True,242.488,Success
run_44,136.0,M5,6371000,5.972e+24,100000.11,0.1,0.01,0.7,0.666,True,0.77,False,0,True,True,197.023,Success
run_43,136.0,M5,6371000,5.972e+24,100000.11,0.1,0.01,0.5249999999999999,0.666,True,0.77,False,0,True,True,199.228,Success
run_42,136.0,M5,6371000,5.972e+24,100000.11,0.1,0.01,0.35,0.666,True,0.77,False,0,True,True,200.301,Success
run_40,136.0,M5,6371000,5.972e+24,100000.11,0.1,0.01,0.0,0.666,True,0.77,False,0,True,True,201.364,Success
run_41,136.0,M5,6371000,5.972e+24,100000.11,0.1,0.01,0.175,0.666,True,0.77,False,0,True,True,200.944,Success
run_45,136.0,M5,6371000,5.972e+24,100000.20000000001,0.1,0.1,0.0,0.666,True,0.77,False,0,True,True,202.541,Success
run_46,136.0,M5,6371000,5.972e+24,100000.20000000001,0.1,0.1,0.175,0.666,True,0.77,False,0,True,True,201.672,Success
run_47,136.0,M5,6371000,5.972e+24,100000.20000000001,0.1,0.1,0.35,0.666,True,0.77,False,0,True,True,200.38,Success
run_48,136.0,M5,6371000,5.972e+24,100000.20000000001,0.1,0.1,0.5249999999999999,0.666,True,0.77,False,0,True,True,198.277,Success
run_53,136.0,M5,6371000,5.972e+24,100001.1,0.1,1.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,198.721,Success
run_51,136.0,M5,6371000,5.972e+24,100001.1,0.1,1.0,0.175,0.666,True,0.77,False,0,True,True,204.616,Success
run_50,136.0,M5,6371000,5.972e+24,100001.1,0.1,1.0,0.0,0.666,True,0.77,False,0,True,True,206.196,Success
run_52,136.0,M5,6371000,5.972e+24,100001.1,0.1,1.0,0.35,0.666,True,0.77,False,0,True,True,202.336,Success
